lexemesId	meaning	before	after	comment	ignore	verb_type	number	gender
417	pleasantness				0	n/a	n/a	n/a
417	gentleness				0	n/a	n/a	n/a
417	kindliness				0	n/a	n/a	n/a
417	pleasure				0	n/a	n/a	n/a
417	gladness				0	n/a	n/a	n/a
418	merry	be			0	n/a	n/a	n/a
	sweet	be			1	n/a	n/a	n/a
418	anoint				0	n/a	n/a	n/a
418	merrily	live			0	n/a	n/a	n/a
418	joyfully	live			0	n/a	n/a	n/a
419	ointment				0	n/a	n/a	n/a
419	unguent				0	n/a	n/a	n/a
419	incense		(censings)		0	n/a	n/a	n/a
420	despise				0	n/a	n/a	n/a
420	contemn				0	n/a	n/a	n/a
420	condemn				0	n/a	n/a	n/a
420	hazard		(life)		0	n/a	n/a	n/a
421	despiser				0	n/a	n/a	n/a
422	flesh				0	n/a	n/a	n/a
	Incarnation				0	n/a	n/a	n/a
423	back	the			0	n/a	n/a	n/a
423	behind				0	n/a	n/a	n/a
423	backwards				0	n/a	n/a	n/a
424	back				0	n/a	n/a	n/a
424	behind			(as prep)	0	n/a	n/a	n/a
425	seek for				0	n/a	n/a	n/a
425	require				0	n/a	n/a	n/a
425	question				0	n/a	n/a	n/a
425	inquire into				0	n/a	n/a	n/a
426	prayer				0	n/a	n/a	n/a
426	petition				0	n/a	n/a	n/a
427	questioning				0	n/a	n/a	n/a
427	enquiry				0	n/a	n/a	n/a
428	absent	be			0	n/a	n/a	n/a
428	stay away				0	n/a	n/a	n/a
429	Beor				0	n/a	n/a	n/a
430	Boaz				0	n/a	n/a	n/a
	recalcitrate				0	n/a	n/a	n/a
431	kick				0	n/a	n/a	n/a
432	cattle				0	n/a	n/a	n/a
432	beasts		(of burden)		0	n/a	n/a	n/a
433	fierce				0	n/a	n/a	n/a
433	wild				1	n/a	n/a	n/a
434	married woman				0	n/a	n/a	n/a
435	marry				0	n/a	n/a	n/a
436	lord				0	n/a	n/a	n/a
436	husband				0	n/a	n/a	n/a
436	master				0	n/a	n/a	n/a
437	enemy				0	n/a	n/a	n/a
438	enmity				0	n/a	n/a	n/a
439	adversary		(at law)		0	n/a	n/a	n/a
440	Baal				0	n/a	n/a	n/a
441	Beelzebub				0	n/a	n/a	n/a
442	tear				0	n/a	n/a	n/a
443	search				0	n/a	n/a	n/a
443	examine				0	n/a	n/a	n/a
444	inferior				0	n/a	n/a	n/a
444	less				0	n/a	n/a	n/a
444	least				0	n/a	n/a	n/a
444	worse				0	n/a	n/a	n/a
	base	the	(things)		0	n/a	n/a	n/a
445	less				0	n/a	n/a	n/a
445	little	a very			0	n/a	n/a	n/a
445	scarcely				0	n/a	n/a	n/a
446	trifle	mere			0	n/a	n/a	n/a
446	deterioration				0	n/a	n/a	n/a
447	decrease				0	n/a	n/a	n/a
447	less	be			0	n/a	n/a	n/a
447	inferior	be			0	n/a	n/a	n/a
448	gnat				0	n/a	n/a	n/a
449	proof				0	n/a	n/a	n/a
449	probation				0	n/a	n/a	n/a
450	prove				0	n/a	n/a	n/a
450	examine				0	n/a	n/a	n/a
450	consider				0	n/a	n/a	n/a
451	seek				0	n/a	n/a	n/a
451	bore				0	n/a	n/a	n/a
452	herd of cattle				0	n/a	n/a	n/a
453	Barabbas				0	n/a	n/a	n/a
454	Bartimaeus				0	n/a	n/a	n/a
454	son of Timaeus				0	n/a	n/a	n/a
455	Bar-jona				0	n/a	n/a	n/a
455	Jonas	son of			1	n/a	n/a	n/a
456	Barsabas		(patronymic of Joseph)		0	n/a	n/a	n/a
457	Barsabas		(of Judas)		0	n/a	n/a	n/a
458	Barshuma				0	n/a	n/a	n/a
459	Bartholomew				0	n/a	n/a	n/a
460	outside				0	n/a	n/a	n/a
461	outer				0	n/a	n/a	n/a
461	without				1	n/a	n/a	n/a
462	outside				0	n/a	n/a	n/a
463	lunatic				0	n/a	n/a	n/a
464	man				0	n/a	n/a	n/a
464	mankind				0	n/a	n/a	n/a
465	freeman				0	n/a	n/a	n/a
466	at once				0	n/a	n/a	n/a
466	straightway				0	n/a	n/a	n/a
467	son				0	n/a	n/a	n/a
468	utterance			constr. w/ &XoLoA&	0	n/a	n/a	n/a
468	daughter				0	n/a	n/a	n/a
468	word				0	n/a	n/a	n/a
470	create				0	n/a	n/a	n/a
470	make				0	n/a	n/a	n/a
471	Creator				0	n/a	n/a	n/a
472	creator				0	n/a	n/a	n/a
473	creation				0	n/a	n/a	n/a
474	foreigner				0	n/a	n/a	n/a
474	barbarian				0	n/a	n/a	n/a
475	hail				0	n/a	n/a	n/a
476	Beroea				0	n/a	n/a	n/a
477	beryl				0	n/a	n/a	n/a
478	singleness		(of mind)		0	n/a	n/a	n/a
478	simplicity				0	n/a	n/a	n/a
	street				1	n/a	n/a	n/a
480	Barachiah				0	n/a	n/a	n/a
481	nevertheless				0	n/a	n/a	n/a
481	but				0	n/a	n/a	n/a
481	yet				0	n/a	n/a	n/a
482	Barnabas				0	n/a	n/a	n/a
483	Bernice				0	n/a	n/a	n/a
484	Barak				0	n/a	n/a	n/a
485	flash				0	n/a	n/a	n/a
485	gleam				0	n/a	n/a	n/a
486	lightning				0	n/a	n/a	n/a
487	virgin				0	n/a	n/a	n/a
488	virginity				0	n/a	n/a	n/a
489	virgin				0	n/a	n/a	n/a
490	Bithynia				0	n/a	n/a	n/a
491	lofty				0	n/a	n/a	n/a
491	proud				0	n/a	n/a	n/a
492	splendidly				0	n/a	n/a	n/a
492	magnificently				0	n/a	n/a	n/a
493	Gaius				0	n/a	n/a	n/a
494	Gallio				0	n/a	n/a	n/a
495	arrow				1	n/a	n/a	n/a
495	dart				0	n/a	n/a	n/a
	shaft				0	n/a	n/a	n/a
496	choose				0	n/a	n/a	n/a
496	gather				0	n/a	n/a	n/a
496	elect				0	n/a	n/a	n/a
496	collect		(tribute or tax)		0	n/a	n/a	n/a
497	officer				0	n/a	n/a	n/a
497	collector		(of tribute)		0	n/a	n/a	n/a
497	exactor				0	n/a	n/a	n/a
	usher				0	n/a	n/a	n/a
498	chosen				0	n/a	n/a	n/a
498	elect				0	n/a	n/a	n/a
498	approved				0	n/a	n/a	n/a
499	election				0	n/a	n/a	n/a
500	collection		(of alms)		0	n/a	n/a	n/a
501	brow		(of a hill)		0	n/a	n/a	n/a
501	top				0	n/a	n/a	n/a
502	lump		(of dough)		0	n/a	n/a	n/a
502	formed	the thing			0	n/a	n/a	n/a
502	mass		(of clay)		0	n/a	n/a	n/a
503	form				0	n/a	n/a	n/a
503	shape to	gave			0	n/a	n/a	n/a
504	man				0	n/a	n/a	n/a
504	husband				0	n/a	n/a	n/a
504	person				0	n/a	n/a	n/a
505	prodigies			(pl.)	0	n/a	n/a	n/a
505	power				0	n/a	n/a	n/a
505	wonders			(pl.)	0	n/a	n/a	n/a
506	man	be a			0	n/a	n/a	n/a
507	Gabriel				0	n/a	n/a	n/a
508	Golgotha				0	n/a	n/a	n/a
509	throat				0	n/a	n/a	n/a
510	Gad		(the tribe)		0	n/a	n/a	n/a
511	cut				0	n/a	n/a	n/a
511	cut off				0	n/a	n/a	n/a
512	man	young			0	n/a	n/a	n/a
512	youth				0	n/a	n/a	n/a
513	kid				0	n/a	n/a	n/a
513	goat				0	n/a	n/a	n/a
514	twisting				0	n/a	n/a	n/a
514	curling				0	n/a	n/a	n/a
514	braiding		(of hair)		0	n/a	n/a	n/a
515	weave				0	n/a	n/a	n/a
515	twist				0	n/a	n/a	n/a
515	plaint				0	n/a	n/a	n/a
516	tower				0	n/a	n/a	n/a
517	Gethsemane				0	n/a	n/a	n/a
518	Gideon				0	n/a	n/a	n/a
519	blaspheme				0	n/a	n/a	n/a
520	blasphemy				0	n/a	n/a	n/a
521	blasphemer				0	n/a	n/a	n/a
522	Gadarenes				0	n/a	n/a	n/a
523	occur				0	n/a	n/a	n/a
523	happen				0	n/a	n/a	n/a
524	stoop		down		0	n/a	n/a	n/a
524	bow				0	n/a	n/a	n/a
525	hell				0	n/a	n/a	n/a
525	Gehenna				0	n/a	n/a	n/a
526	in				0	n/a	n/a	n/a
526	within				0	n/a	n/a	n/a
527	inside				0	n/a	n/a	n/a
527	common			(as adj, adv)	1	n/a	n/a	n/a
528	inner part		(of a person)		0	n/a	n/a	n/a
528	interior				0	n/a	n/a	n/a
529	bowels				0	n/a	n/a	n/a
530	within				0	n/a	n/a	n/a
531	Gog				0	n/a	n/a	n/a
532	fail				0	n/a	n/a	n/a
533	inflame	be			0	n/a	n/a	n/a
533	fire	be set on			0	n/a	n/a	n/a
534	flame				0	n/a	n/a	n/a
534	flaming heat				0	n/a	n/a	n/a
535	ditch				0	n/a	n/a	n/a
536	flee				0	n/a	n/a	n/a
537	refuge				0	n/a	n/a	n/a
538	deposit				0	n/a	n/a	n/a
539	entrusted	be			0	n/a	n/a	n/a
539	commit				0	n/a	n/a	n/a
539	commend				0	n/a	n/a	n/a
540	adultery	commit			0	n/a	n/a	n/a
541	adultery				0	n/a	n/a	n/a
542	proselyte				0	n/a	n/a	n/a
543	adulterer				0	n/a	n/a	n/a
544	body				0	n/a	n/a	n/a
545	bodily				0	n/a	n/a	n/a
546	shear				0	n/a	n/a	n/a
547	shearer				0	n/a	n/a	n/a
548	Gaza				0	n/a	n/a	n/a
549	treasure				0	n/a	n/a	n/a
549	treasury			w/ &B'e;T,&	0	n/a	n/a	n/a
550	rush		at		0	n/a	n/a	n/a
550	threaten				1	n/a	n/a	n/a
551	assault				1	n/a	n/a	n/a
551	threat				1	n/a	n/a	n/a
552	circumcision				0	n/a	n/a	n/a
553	cut				0	n/a	n/a	n/a
553	circumcise				0	n/a	n/a	n/a
554	flock				0	n/a	n/a	n/a
555	island				0	n/a	n/a	n/a
556	laughter				0	n/a	n/a	n/a
556	jesting				0	n/a	n/a	n/a
557	laugh				0	n/a	n/a	n/a
558	wheel				0	n/a	n/a	n/a
558	cycle				1	n/a	n/a	n/a
559	robber				0	n/a	n/a	n/a
559	bandit				0	n/a	n/a	n/a
560	for				0	n/a	n/a	n/a
561	wave				0	n/a	n/a	n/a
562	cloak				0	n/a	n/a	n/a
563	straw				0	n/a	n/a	n/a
563	chip		(of wood)		0	n/a	n/a	n/a
564	curved		(thing)		0	n/a	n/a	n/a
565	roll				0	n/a	n/a	n/a
565	parchment				0	n/a	n/a	n/a
566	openly				0	n/a	n/a	n/a
567	reveal				0	n/a	n/a	n/a
567	manifest				0	n/a	n/a	n/a
568	captivity				0	n/a	n/a	n/a
568	exile				0	n/a	n/a	n/a
569	manifest				0	n/a	n/a	n/a
569	uncovered				0	n/a	n/a	n/a
570	openly				0	n/a	n/a	n/a
571	manifestation				0	n/a	n/a	n/a
571	confidence			constr. w/ &AaIe+*A&	0	n/a	n/a	n/a
572	manifestation				1	n/a	n/a	n/a
572	revelation				0	n/a	n/a	n/a
572	assurance				0	n/a	n/a	n/a
572	Apocalypse	the			0	n/a	n/a	n/a
573	openly				0	n/a	n/a	n/a
574	boldness			w/ &AaIe+*A&	0	n/a	n/a	n/a
575	openly				0	n/a	n/a	n/a
575	boldly				0	n/a	n/a	n/a
576	hide		(animal)		0	n/a	n/a	n/a
576	skin				0	n/a	n/a	n/a
577	crystal				0	n/a	n/a	n/a
577	ice				0	n/a	n/a	n/a
578	bag				0	n/a	n/a	n/a
578	box				0	n/a	n/a	n/a
578	chest				0	n/a	n/a	n/a
579	defraud				1	n/a	n/a	n/a
	wrong				0	n/a	n/a	n/a
580	Galatia				0	n/a	n/a	n/a
581	Galatian				0	n/a	n/a	n/a
582	Galilee				0	n/a	n/a	n/a
583	Galilean				0	n/a	n/a	n/a
584	engrave				0	n/a	n/a	n/a
584	carve				0	n/a	n/a	n/a
585	camel				0	n/a	n/a	n/a
585	dromedary				1	n/a	n/a	n/a
585	beam		(which supports)	w/ &D'B,a;T'oA&	0	n/a	n/a	n/a
586	Gamaliel				0	n/a	n/a	n/a
587	finisher				0	n/a	n/a	n/a
587	perfecter				0	n/a	n/a	n/a
588	coal	live			0	n/a	n/a	n/a
588	coal				0	n/a	n/a	n/a
589	perfect				0	n/a	n/a	n/a
589	mature				0	n/a	n/a	n/a
590	perfectly				0	n/a	n/a	n/a
590	fully				0	n/a	n/a	n/a
591	perfection				0	n/a	n/a	n/a
	absolute				0	n/a	n/a	n/a
592	perfect				0	n/a	n/a	n/a
592	accomplish				0	n/a	n/a	n/a
592	mature				0	n/a	n/a	n/a
592	fulfil				0	n/a	n/a	n/a
593	perfection				0	n/a	n/a	n/a
594	absolutely				0	n/a	n/a	n/a
595	withdraw		oneself		0	n/a	n/a	n/a
	blame				1	n/a	n/a	n/a
596	reproach				0	n/a	n/a	n/a
597	reprimand				0	n/a	n/a	n/a
598	steal				0	n/a	n/a	n/a
599	thief				0	n/a	n/a	n/a
600	theft				0	n/a	n/a	n/a
	side				0	n/a	n/a	n/a
601	party				0	n/a	n/a	n/a
601	side				0	n/a	n/a	n/a
601	sect				0	n/a	n/a	n/a
601	part		(of a ship)		0	n/a	n/a	n/a
602	side				0	n/a	n/a	n/a
602	shore				0	n/a	n/a	n/a
602	edge				0	n/a	n/a	n/a
603	event	terrible			0	n/a	n/a	n/a
604	touched	be	(in mind)		0	n/a	n/a	n/a
604	stupified	be			0	n/a	n/a	n/a
605	terror				0	n/a	n/a	n/a
606	unknown				0	n/a	n/a	n/a
606	hidden				0	n/a	n/a	n/a
607	kind				0	n/a	n/a	n/a
	kind				0	n/a	n/a	n/a
608	Gennesaret				0	n/a	n/a	n/a
609	descend upon				0	n/a	n/a	n/a
609	rest	make			1	n/a	n/a	n/a
610	chamber	bridal			0	n/a	n/a	n/a
611	gardener				0	n/a	n/a	n/a
612	garden				0	n/a	n/a	n/a
613	roar				0	n/a	n/a	n/a
614	call out				1	n/a	n/a	n/a
614	shout				0	n/a	n/a	n/a
615	cry				0	n/a	n/a	n/a
615	crying out				0	n/a	n/a	n/a
615	outcry				0	n/a	n/a	n/a
616	rebuke				0	n/a	n/a	n/a
616	chide				0	n/a	n/a	n/a
617	wing				0	n/a	n/a	n/a
618	Gabbatha				0	n/a	n/a	n/a
619	vine				0	n/a	n/a	n/a
620	drag away				0	n/a	n/a	n/a
	flow				0	n/a	n/a	n/a
621	incite				0	n/a	n/a	n/a
622	leprous	be			0	n/a	n/a	n/a
623	leper				0	n/a	n/a	n/a
624	leprosy				0	n/a	n/a	n/a
625	bottle	leather			1	n/a	n/a	n/a
625	jar				1	n/a	n/a	n/a
625	pitcher				0	n/a	n/a	n/a
625	skin				0	n/a	n/a	n/a
626	north				0	n/a	n/a	n/a
627	provocation				1	n/a	n/a	n/a
627	incitement				0	n/a	n/a	n/a
627	encouragement				0	n/a	n/a	n/a
628	stir up				0	n/a	n/a	n/a
628	incite				0	n/a	n/a	n/a
167	faithful				0	n/a	n/a	n/a
629	loaf				0	n/a	n/a	n/a
629	cake				0	n/a	n/a	n/a
630	cut off				0	n/a	n/a	n/a
630	decide				0	n/a	n/a	n/a
631	bone				0	n/a	n/a	n/a
632	shave				0	n/a	n/a	n/a
633	drag				0	n/a	n/a	n/a
633	draw		away		0	n/a	n/a	n/a
634	touch				0	n/a	n/a	n/a
634	explore				0	n/a	n/a	n/a
635	spy	a			0	n/a	n/a	n/a
635	scout				0	n/a	n/a	n/a
635	explorer				0	n/a	n/a	n/a
636	wolf				0	n/a	n/a	n/a
637	Demas				0	n/a	n/a	n/a
638	bear				0	n/a	n/a	n/a
639	sacrifice				0	n/a	n/a	n/a
639	immolate				0	n/a	n/a	n/a
640	sacrifice				0	n/a	n/a	n/a
640	victim				0	n/a	n/a	n/a
641	sacrifice				0	n/a	n/a	n/a
642	sacrificing				1	n/a	n/a	n/a
642	immolation				0	n/a	n/a	n/a
643	altar				0	n/a	n/a	n/a
644	follower				0	n/a	n/a	n/a
644	attendant				0	n/a	n/a	n/a
645	remain with				0	n/a	n/a	n/a
646	lead				0	n/a	n/a	n/a
646	take				0	n/a	n/a	n/a
646	rule				1	n/a	n/a	n/a
646	guide				1	n/a	n/a	n/a
647	country	open			0	n/a	n/a	n/a
647	desert				0	n/a	n/a	n/a
648	custom				1	n/a	n/a	n/a
648	manner				1	n/a	n/a	n/a
649	wilderness				0	n/a	n/a	n/a
649	desert				0	n/a	n/a	n/a
650	desert				0	n/a	n/a	n/a
651	ruler				1	n/a	n/a	n/a
651	guide				0	n/a	n/a	n/a
651	leader				0	n/a	n/a	n/a
652	administration				1	n/a	n/a	n/a
652	rule				0	n/a	n/a	n/a
652	direction				0	n/a	n/a	n/a
652	dispensation				0	n/a	n/a	n/a
	reign				0	n/a	n/a	n/a
653	honey				0	n/a	n/a	n/a
654	lie				0	n/a	n/a	n/a
655	false				0	n/a	n/a	n/a
655	liar				0	n/a	n/a	n/a
656	falsity				0	n/a	n/a	n/a
657	uncle	paternal			0	n/a	n/a	n/a
657	cousin				0	n/a	n/a	n/a
658	gild				0	n/a	n/a	n/a
659	gold				0	n/a	n/a	n/a
660	miserable	be			0	n/a	n/a	n/a
661	misery				0	n/a	n/a	n/a
662	miserable				1	n/a	n/a	n/a
662	wretched				0	n/a	n/a	n/a
662	unhappy				0	n/a	n/a	n/a
662	pitiable				0	n/a	n/a	n/a
663	trouble				0	n/a	n/a	n/a
664	mad				0	n/a	n/a	n/a
665	David				0	n/a	n/a	n/a
666	place				0	n/a	n/a	n/a
667	place				0	n/a	n/a	n/a
668	bucket				0	n/a	n/a	n/a
669	building				0	n/a	n/a	n/a
670	tail				0	n/a	n/a	n/a
671	sweat				0	n/a	n/a	n/a
672	leap		for joy		0	n/a	n/a	n/a
672	rejoice				1	n/a	n/a	n/a
672	exult				0	n/a	n/a	n/a
673	look into				1	n/a	n/a	n/a
673	observe				0	n/a	n/a	n/a
673	inspect				0	n/a	n/a	n/a
673	view				0	n/a	n/a	n/a
674	competent				0	n/a	n/a	n/a
675	trample				0	n/a	n/a	n/a
676	push away				0	n/a	n/a	n/a
677	fearful				0	n/a	n/a	n/a
677	timorous				0	n/a	n/a	n/a
677	timid				0	n/a	n/a	n/a
678	terrible				0	n/a	n/a	n/a
679	afraid				0	n/a	n/a	n/a
680	fear				0	n/a	n/a	n/a
680	fear	cause to			0	n/a	n/a	n/a
681	fear				0	n/a	n/a	n/a
681	awe				0	n/a	n/a	n/a
682	fear				0	n/a	n/a	n/a
682	awe				0	n/a	n/a	n/a
683	reject				0	n/a	n/a	n/a
683	thrust away				1	n/a	n/a	n/a
683	repudiate				0	n/a	n/a	n/a
684	guard				0	n/a	n/a	n/a
684	attendant				0	n/a	n/a	n/a
684	servant				0	n/a	n/a	n/a
684	officer				0	n/a	n/a	n/a
685	devil				0	n/a	n/a	n/a
685	demon				0	n/a	n/a	n/a
686	possessed		(with a demon)		0	n/a	n/a	n/a
686	demoniac				0	n/a	n/a	n/a
687	Diotrephes				0	n/a	n/a	n/a
688	ink				0	n/a	n/a	n/a
689	own				0	n/a	n/a	n/a
690	but				0	n/a	n/a	n/a
690	yet				0	n/a	n/a	n/a
691	judge				0	n/a	n/a	n/a
692	judgement				0	n/a	n/a	n/a
78	Ituraea				0	n/a	n/a	n/a
693	judge				0	n/a	n/a	n/a
694	city				0	n/a	n/a	n/a
695	Dionysius				0	n/a	n/a	n/a
696	denarius				0	n/a	n/a	n/a
697	testament				0	n/a	n/a	n/a
697	covenant				0	n/a	n/a	n/a
698	cleansing				0	n/a	n/a	n/a
698	purification				0	n/a	n/a	n/a
699	pure	be			1	n/a	n/a	n/a
699	cleanse				0	n/a	n/a	n/a
700	clean				0	n/a	n/a	n/a
700	pure				0	n/a	n/a	n/a
701	purely				0	n/a	n/a	n/a
701	sincerely				0	n/a	n/a	n/a
702	purity				0	n/a	n/a	n/a
703	purification				0	n/a	n/a	n/a
703	excrement				0	n/a	n/a	n/a
703	cleansing				0	n/a	n/a	n/a
704	remembrance				0	n/a	n/a	n/a
704	memorial				0	n/a	n/a	n/a
705	mindful				0	n/a	n/a	n/a
706	remember				0	n/a	n/a	n/a
707	male				0	n/a	n/a	n/a
708	repudiation				0	n/a	n/a	n/a
708	divorcement				0	n/a	n/a	n/a
708	separation				0	n/a	n/a	n/a
709	put away				0	n/a	n/a	n/a
709	repudiate				0	n/a	n/a	n/a
710	draw out				0	n/a	n/a	n/a
711	confusion				0	n/a	n/a	n/a
711	tumult				0	n/a	n/a	n/a
712	trouble				0	n/a	n/a	n/a
712	agitate				0	n/a	n/a	n/a
712	confuse				0	n/a	n/a	n/a
713	easy				0	n/a	n/a	n/a
714	Dalmatia				0	n/a	n/a	n/a
715	Dalmanutha				0	n/a	n/a	n/a
716	shine				0	n/a	n/a	n/a
716	burn				0	n/a	n/a	n/a
716	blaze				0	n/a	n/a	n/a
717	flame				0	n/a	n/a	n/a
717	brightness				0	n/a	n/a	n/a
718	lest				0	n/a	n/a	n/a
719	blood				0	n/a	n/a	n/a
720	likeness				0	n/a	n/a	n/a
720	form				0	n/a	n/a	n/a
720	image				0	n/a	n/a	n/a
721	resemble				0	n/a	n/a	n/a
721	liken to				0	n/a	n/a	n/a
721	compare				0	n/a	n/a	n/a
722	form				0	n/a	n/a	n/a
722	image				0	n/a	n/a	n/a
722	similitude				0	n/a	n/a	n/a
722	type				0	n/a	n/a	n/a
722	exemplar				0	n/a	n/a	n/a
722	pattern				0	n/a	n/a	n/a
723	alike				0	n/a	n/a	n/a
723	like				0	n/a	n/a	n/a
723	it seems				0	n/a	n/a	n/a
724	price				0	n/a	n/a	n/a
725	Demetrius				0	n/a	n/a	n/a
726	sleep				0	n/a	n/a	n/a
727	bed				0	n/a	n/a	n/a
727	sleep				0	n/a	n/a	n/a
728	tear				0	n/a	n/a	n/a
729	wonder				0	n/a	n/a	n/a
729	amazement				0	n/a	n/a	n/a
	admire				0	n/a	n/a	n/a
730	marvel				0	n/a	n/a	n/a
730	amazed	be			0	n/a	n/a	n/a
	wonder				0	n/a	n/a	n/a
731	wonder				0	n/a	n/a	n/a
731	marvel				0	n/a	n/a	n/a
731	prodigy				0	n/a	n/a	n/a
732	Damaris				0	n/a	n/a	n/a
733	obey				0	n/a	n/a	n/a
734	rise				0	n/a	n/a	n/a
734	shine				0	n/a	n/a	n/a
734	rise	make			0	n/a	n/a	n/a
734	dawn				0	n/a	n/a	n/a
735	dawn				0	n/a	n/a	n/a
735	dayspring				0	n/a	n/a	n/a
735	Epiphany	the			0	n/a	n/a	n/a
736	east				0	n/a	n/a	n/a
736	Orient				0	n/a	n/a	n/a
737	Daniel				0	n/a	n/a	n/a
738	go out		(fire)		0	n/a	n/a	n/a
738	quench				0	n/a	n/a	n/a
738	extinguish				0	n/a	n/a	n/a
739	prick				0	n/a	n/a	n/a
739	blind				0	n/a	n/a	n/a
	quarrelsome				0	n/a	n/a	n/a
741	board				0	n/a	n/a	n/a
	duppu				0	n/a	n/a	n/a
741	tablet				0	n/a	n/a	n/a
741	planks				0	n/a	p	n/a
742	side		(of a body)		0	n/a	n/a	n/a
743	break in pieces				0	n/a	n/a	n/a
744	small				0	n/a	n/a	n/a
744	trifling				0	n/a	n/a	n/a
745	tree	palm			0	n/a	n/a	n/a
746	hit				0	n/a	n/a	n/a
746	pierce				0	n/a	n/a	n/a
746	prick				0	n/a	n/a	n/a
746	smote				0	n/a	n/a	n/a
747	dwell				0	n/a	n/a	n/a
748	dwelling				0	n/a	n/a	n/a
748	fold				0	n/a	n/a	n/a
748	habitation				0	n/a	n/a	n/a
749	generation				0	n/a	n/a	n/a
750	court				0	n/a	n/a	n/a
750	atrium				0	n/a	n/a	n/a
751	floor				0	n/a	n/a	n/a
751	loft				0	n/a	n/a	n/a
752	scatter				0	n/a	n/a	n/a
752	winnow				0	n/a	n/a	n/a
753	Derbe				0	n/a	n/a	n/a
754	stair				0	n/a	n/a	n/a
754	rank				0	n/a	n/a	n/a
754	step				0	n/a	n/a	n/a
754	degree				0	n/a	n/a	n/a
755	thistles				0	n/a	n/a	n/a
	caltrops				0	n/a	n/a	n/a
756	Drusilla				0	n/a	n/a	n/a
757	pace				0	n/a	n/a	n/a
757	step				0	n/a	n/a	n/a
	walk				0	n/a	n/a	n/a
758	overtake				0	n/a	n/a	n/a
758	comprehend				0	n/a	n/a	n/a
759	treading out				0	n/a	n/a	n/a
760	Damascus				0	n/a	n/a	n/a
761	Damascene				0	n/a	n/a	n/a
762	arm				0	n/a	n/a	n/a
762	shoulder				0	n/a	n/a	n/a
763	exercise				0	n/a	n/a	n/a
764	disputer				0	n/a	n/a	n/a
764	arguer				0	n/a	n/a	n/a
764	logician				0	n/a	n/a	n/a
765	train				0	n/a	n/a	n/a
765	debate				0	n/a	n/a	n/a
765	argue				0	n/a	n/a	n/a
765	question				0	n/a	n/a	n/a
765	dispute				0	n/a	n/a	n/a
766	disputation				0	n/a	n/a	n/a
766	argumentation				0	n/a	n/a	n/a
767	lo!				0	n/a	n/a	n/a
767	behold!				0	n/a	n/a	n/a
768	Abel				0	n/a	n/a	n/a
769	bloom				0	n/a	n/a	n/a
769	shine				0	n/a	n/a	n/a
770	flower				0	n/a	n/a	n/a
770	bloom				0	n/a	n/a	n/a
770	blossom				0	n/a	n/a	n/a
771	flower				0	n/a	n/a	n/a
772	meditate				0	n/a	n/a	n/a
772	study				0	n/a	n/a	n/a
773	destroy				0	n/a	n/a	n/a
774	governor				0	n/a	n/a	n/a
774	prefect				0	n/a	n/a	n/a
775	governorship				0	n/a	n/a	n/a
775	perfecture				0	n/a	n/a	n/a
776	Hagar				0	n/a	n/a	n/a
777	vulgar				0	n/a	n/a	n/a
777	ignorant				0	n/a	n/a	n/a
777	plebeian				0	n/a	n/a	n/a
778	member				0	n/a	n/a	n/a
778	limb				0	n/a	n/a	n/a
779	ornament				0	n/a	n/a	n/a
	splendor				0	n/a	n/a	n/a
779	embellishment				0	n/a	n/a	n/a
779	honour				0	n/a	n/a	n/a
	praise				0	n/a	n/a	n/a
780	Adria				0	n/a	n/a	n/a
780	Adriatic Sea			w/ &;aMoA&	0	n/a	n/a	n/a
781	he				0	n/a	n/a	n/a
	she				0	n/a	n/a	n/a
781	it				0	n/a	n/a	n/a
	they				0	n/a	n/a	n/a
781	is			(as enclitic)	0	n/a	n/a	n/a
782	that				0	n/a	n/a	n/a
782	those				0	n/a	n/a	n/a
782	who	he		w/ &D'&	0	n/a	n/a	n/a
783	be				0	n/a	n/a	n/a
783	was			(as enclitic)	0	n/a	n/a	n/a
783	turn		out		0	n/a	n/a	n/a
784	Hymenaeus				0	n/a	n/a	n/a
785	wise	be			0	n/a	n/a	n/a
785	prudent	be			0	n/a	n/a	n/a
	thoughtful				0	n/a	n/a	n/a
785	sober			pass. part.	0	n/a	n/a	n/a
786	mind				0	n/a	n/a	n/a
786	reason				0	n/a	n/a	n/a
786	intelligence				0	n/a	n/a	n/a
787	Hosea				0	n/a	n/a	n/a
788	gulf				0	n/a	n/a	n/a
788	chasm				0	n/a	n/a	n/a
789	then				0	n/a	n/a	n/a
789	afterwards				0	n/a	n/a	n/a
789	next				0	n/a	n/a	n/a
790	temple				0	n/a	n/a	n/a
790	sanctuary				0	n/a	n/a	n/a
791	likewise				0	n/a	n/a	n/a
791	so				0	n/a	n/a	n/a
792	therefore				0	n/a	n/a	n/a
792	hence				0	n/a	n/a	n/a
793	thus				0	n/a	n/a	n/a
794	praise				0	n/a	n/a	n/a
795	Hallelujah				0	n/a	n/a	n/a
796	Heli				0	n/a	n/a	n/a
797	walk				0	n/a	n/a	n/a
798	walk				0	n/a	n/a	n/a
798	way				0	n/a	n/a	n/a
798	footsteps				0	n/a	n/a	n/a
799	Greece				0	n/a	n/a	n/a
800	neglect				0	n/a	n/a	n/a
800	cease				1	n/a	n/a	n/a
800	forbear				0	n/a	n/a	n/a
801	this				0	n/a	n/a	n/a
801	these				0	n/a	n/a	n/a
802	profited	be			0	n/a	n/a	n/a
