id	lexemeId	cons	voc	seyame	ignore	enclitic	isLexeme	rest	suffix_gender	suffix_person	suffix_number	suffix_contraction	prefix_code	gender	person	number	state	aspect	verbal_conjugation
11375	1735	WMX>	W@MXA>	0	0	0	0	3	c/n/a	n/a	s/n/a	n/a	3	m	3	s	n/a	perfect	peal
11376	1735	WMX>WHJ	W@MX@>WUH#_J	0	0	0	0	1	m	3	s/n/a	suffix	3	m	3	p	n/a	perfect	peal
11377	1735	WMXJHJ	W@MXAJH#_J	0	0	0	0	1	m	3	s/n/a	suffix	3	m	3	s	n/a	perfect	peal
11378	1735	WMXJN	WMAXEJN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	m	3	p	n/a	active_participle	peal
11379	1735	LMMX>	LMEMXA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	4	n/a	n/a	n/a	n/a	infinitive	peal
11380	1735	MX>	MXA>	0	0	0	1	2	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	perfect	peal
11381	1735	MX>WHJ	MX@>WUH#_J	0	0	0	0	1	m	3	s/n/a	suffix	0	m	3	p	n/a	perfect	peal
11382	1735	MXW	MX@W	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	p	n/a	perfect	peal
11383	1735	MXJHJ	MXAJH#_J	0	0	0	0	1	m	3	s/n/a	suffix	0	m	3	s	n/a	perfect	peal
11384	1735	MXJN	MAXEJN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	p	n/a	active_participle	peal
11385	1735	MXJTNJ	MX@JT^ANJ	0	0	0	0	1	c/n/a	1	s/n/a	suffix	0	m	2	s	n/a	perfect	peal
11386	1735	MXK	MXAK#	0	0	0	0	1	m	2	s/n/a	suffix	0	m	3	s	n/a	perfect	peal
11387	1735	MMXJ	MM@X@J	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	passive_participle	pael
11388	1735	NMX>	NEMXE>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	c	1	p	n/a	imperfect	peal
11389	1735	>MX>	>EMXE>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	c	1	s	n/a	imperfect	peal
11390	1735	MX>	MAXE>	0	0	0	0	3	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	active_participle	peal
11391	1735	MX>	MXE>	0	0	0	0	4	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	passive_participle	peal
11392	1735	NMXWN	NEMXUWN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	p	n/a	imperfect	peal
11393	1735	MMX>	MEMXA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	infinitive	peal
11394	1735	MXJT	MX@JT^	0	0	0	0	2	c/n/a	n/a	s/n/a	n/a	0	m	2	s	n/a	perfect	peal
11395	1735	NMX>	NEMXE>	0	0	0	0	36	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	imperfect	peal
11396	1736	BMXWT>	B^M@XWAT#A>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	1	f	n/a	p	emphatic	n/a	n/a
11397	1736	WMXWT>	W@MXUWT#A>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	f	n/a	s	emphatic	n/a	n/a
11398	1736	LMXWT>	LM@XWAT#A>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	4	f	n/a	p	emphatic	n/a	n/a
11399	1736	MXWN	M@XWAN	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	f	n/a	p	absolute	n/a	n/a
11400	1736	MXWT>	MXUWT#A>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	f	n/a	s	emphatic	n/a	n/a
11401	1736	MXWT>	M@XWAT#A>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	f	n/a	p	emphatic	n/a	n/a
11402	1736	MXWTH	MXUWT#AH	0	0	0	0	1	f	3	s/n/a	suffix	0	f	n/a	s	emphatic	n/a	n/a
11403	1736	MXWTH	M@XWAT#EH	1	0	0	0	1	m	3	s/n/a	suffix	0	f	n/a	p	emphatic	n/a	n/a
11404	1736	MXWTKJ	MXUWT#EK#J	0	0	0	0	1	f	2	s/n/a	suffix	0	f	n/a	s	emphatic	n/a	n/a
11405	1736	MXWTH	M@XWAT#AH	1	0	0	0	2	f	3	s/n/a	suffix	0	f	n/a	p	emphatic	n/a	n/a
11406	1737	DLMXJL>	D^L@MXIJLE>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	8	m	n/a	p	emphatic	n/a	n/a
11407	1739	DMXJL	D^@MXIJL	0	0	0	0	2	c/n/a	n/a	s/n/a	n/a	2	m	3	s	n/a	passive_participle	peal
11408	1737	DMXJL>	D^@MXIJLE>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	m	n/a	p	emphatic	n/a	n/a
11409	1739	DMXJLJN	D^@MXIJLIJN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	m	3	p	n/a	passive_participle	peal
11410	1739	MXJL	MXIJL	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	passive_participle	peal
11411	1737	MXJL>	MXIJLA>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	s	emphatic	n/a	n/a
11412	1737	MXJL>	MXIJLE>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	p	emphatic	n/a	n/a
11413	1739	MXJLJNN	MXIJLIJN@N	0	0	0	0	1	c/n/a	1	p	contraction	0	m	1	p	n/a	passive_participle	peal
11414	1739	MXJLJN	MXIJLIJN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	p	n/a	passive_participle	peal
11415	1738	BMXJLWT>	B^@MXIJLUWT#A>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	1	f	n/a	s	emphatic	n/a	n/a
11416	1738	MXJLWTH	MXIJLUWT#EH	0	0	0	0	1	m	3	s/n/a	suffix	0	f	n/a	s	emphatic	n/a	n/a
11417	1738	MXJLWT>	MXIJLUWT#A>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	f	n/a	s	emphatic	n/a	n/a
11418	1739	MXL	M@XEL	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	perfect	pael
11419	1740	DLMXR	D^L@MXAR	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	8	n/a	n/a	n/a	n/a	n/a	n/a
11420	1740	DMXR	D^@MXAR	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	n/a	n/a	n/a	n/a	n/a	n/a
11421	1740	WMXR	W@MXAR	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	n/a	n/a	n/a	n/a	n/a	n/a
11422	1740	MXR	MXAR	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
11423	1741	>MV>	>EM@VE>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	c	1	s	n/a	imperfect	pael
11424	1741	DMV>	D^@MVA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	m	3	s	n/a	perfect	peal
11425	1741	DMV>	D^MAVE>	0	0	0	0	2	c/n/a	n/a	s/n/a	n/a	2	m	3	s	n/a	active_participle	peal
11426	1741	DMVJ	D^M@VIJ	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	m	3	s	n/a	perfect	pael
11427	1741	DMVJ>	D^MAVJA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	f	3	s	n/a	active_participle	peal
11428	1741	DMVJHJ	D^@MVAJH#_J	0	0	0	0	1	m	3	s/n/a	suffix	2	m	3	s	n/a	perfect	peal
11429	1741	DMVJN	D^M@VIJN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	c	1	p	n/a	perfect	pael
11430	1741	DMVT	D^@MVAT#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	f	3	s	n/a	perfect	peal
11431	1741	DMMVJN	D^@MM@VEJN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	m	3	p	n/a	active_participle	pael
11432	1741	DNMV>	D^NEMVE>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	m	3	s	n/a	imperfect	peal
11433	1741	WMVJ	WM@VIJ	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	m	3	s	n/a	perfect	pael
11434	1741	WMVJ	WM@VIJ	0	0	0	0	2	c/n/a	n/a	s/n/a	n/a	3	f	3	p	n/a	perfect	pael
11435	1741	WMVJW	WM@VIJW	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	m	3	p	n/a	perfect	pael
11436	1741	WMVJN	WM@VIJN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	c	1	p	n/a	perfect	pael
11437	1741	WMVT	W@MVAT#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	f	3	s	n/a	perfect	peal
11438	1741	MV>	MVA>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	perfect	peal
11439	1741	MV>	MAVE>	0	0	0	0	2	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	active_participle	peal
11440	1741	MVJ	M@VIJ	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	perfect	pael
11441	1741	MVJ>	MAVJA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	f	3	s	n/a	active_participle	peal
11442	1741	MVJHJ	MVAJH#_J	0	0	0	0	1	m	3	s/n/a	suffix	0	m	3	s	n/a	perfect	peal
11443	1741	MVJW	M@VIJW	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	p	n/a	perfect	pael
11444	1741	MVJKWN	M@VIJK#UWN	0	0	0	0	1	m	2	p	suffix	0	m	3	s	n/a	perfect	pael
11445	1741	MVJN	M@VIJN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	c	1	p	n/a	perfect	pael
11446	1741	MVJT	M@VJ@T#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	f	3	s	n/a	perfect	pael
11447	1741	MVJTWN	M@VIJT^UWN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	2	p	n/a	perfect	pael
11448	1741	MVT	MVAT#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	f	3	s	n/a	perfect	peal
11449	1741	MMV>	MM@VE>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	active_participle	pael
11450	1741	MTMVJNN	MET#M@VEJN@N	0	0	0	0	1	c/n/a	1	p	contraction	0	m	1	p	n/a	participles	ethpael
11451	1741	NMV>	NEMVE>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	c	1	p	n/a	imperfect	peal
11452	1741	MMVJN	MM@VEJN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	p	n/a	active_participle	pael
11453	1741	NMV>	NEMVE>	0	0	0	0	2	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	imperfect	peal
11454	1741	MVJ	M@VIJ	0	0	0	0	2	c/n/a	n/a	s/n/a	n/a	0	f	3	p	n/a	perfect	pael
11455	1741	MTMVJN	MET#M@VEJN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	p	n/a	participles	ethpael
11456	1742	DMVL	D^MEVUL	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	n/a	n/a	n/a	n/a	n/a	n/a
11457	1742	DMVLTH	D^MEVULAT#EH	0	0	0	0	1	m	3	s/n/a	suffix	2	n/a	n/a	n/a	n/a	n/a	n/a
11458	1742	DMVLTH	D^MEVULAT#AH	0	0	0	0	2	f	3	s/n/a	suffix	2	n/a	n/a	n/a	n/a	n/a	n/a
11459	1742	DMVLTHWN	D^MEVULAT#HUWN	0	0	0	0	1	m	3	p	suffix	2	n/a	n/a	n/a	n/a	n/a	n/a
11460	1742	DMVLTK	D^MEVULAT#AK#	0	0	0	0	1	m	2	s/n/a	suffix	2	n/a	n/a	n/a	n/a	n/a	n/a
11461	1742	DMVLTKWN	D^MEVULAT#K#UWN	0	0	0	0	1	m	2	p	suffix	2	n/a	n/a	n/a	n/a	n/a	n/a
11462	1742	DMVLTN	D^MEVULAT#@N	0	0	0	0	1	c/n/a	1	p	suffix	2	n/a	n/a	n/a	n/a	n/a	n/a
11463	1742	WMVL	WMEVUL	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	n/a	n/a	n/a	n/a	n/a	n/a
11464	1742	WMVLTH	WMEVULAT#EH	0	0	0	0	1	m	3	s/n/a	suffix	3	n/a	n/a	n/a	n/a	n/a	n/a
11465	1742	WMVLTH	WMEVULAT#AH	0	0	0	0	2	f	3	s/n/a	suffix	3	n/a	n/a	n/a	n/a	n/a	n/a
11466	1742	WMVLTN	WMEVULAT#@N	0	0	0	0	1	c/n/a	1	p	suffix	3	n/a	n/a	n/a	n/a	n/a	n/a
11467	1742	MVL	MEVUL	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
11468	1742	MVLTH	MEVULAT#EH	0	0	0	0	1	m	3	s/n/a	suffix	0	n/a	n/a	n/a	n/a	n/a	n/a
11469	1742	MVLTH	MEVULAT#AH	0	0	0	0	2	f	3	s/n/a	suffix	0	n/a	n/a	n/a	n/a	n/a	n/a
11470	1742	MVLTJ	MEVULAT#J	0	0	0	0	1	c/n/a	1	s/n/a	suffix	0	n/a	n/a	n/a	n/a	n/a	n/a
11471	1742	MVLTK	MEVULAT#AK#	0	0	0	0	1	m	2	s/n/a	suffix	0	n/a	n/a	n/a	n/a	n/a	n/a
11472	1742	MVLTKWN	MEVULAT#K#UWN	0	0	0	0	1	m	2	p	suffix	0	n/a	n/a	n/a	n/a	n/a	n/a
11473	1742	MVLTN	MEVULAT#@N	0	0	0	0	1	c/n/a	1	p	suffix	0	n/a	n/a	n/a	n/a	n/a	n/a
11474	1743	>MVR	>@MV@R	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	perfect	aphel
11475	1743	MVR	MV@R	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	perfect	peal
11476	1744	MVR>	MEVRA>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	s	emphatic	n/a	n/a
11477	1744	MVRH	MEVREH	0	0	0	0	1	m	3	s/n/a	suffix	0	m	n/a	s	emphatic	n/a	n/a
11478	1745	MVT	M@V@T#	0	0	0	1	2	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
11479	1746	MVT>	M@VT#A>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
11480	1747	MVTT	M@VT#@T#	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
11481	1748	BMJ>	B^M@JA>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	1	m	n/a	p	emphatic	n/a	n/a
11482	1748	DBMJ>	D^@B#M@JA>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	6	m	n/a	p	emphatic	n/a	n/a
11483	1748	DMJ>	D^M@JA>	1	0	0	0	2	c/n/a	n/a	s/n/a	n/a	2	m	n/a	p	emphatic	n/a	n/a
11484	1748	WBMJ>	W@B#M@JA>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	9	m	n/a	p	emphatic	n/a	n/a
11485	1748	WMJ>	WM@JA>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	m	n/a	p	emphatic	n/a	n/a
11486	1748	LMJ>	LM@JA>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	4	m	n/a	p	emphatic	n/a	n/a
11487	1748	MWHJ	M@WH#_J	1	0	0	0	1	m	3	s/n/a	suffix	0	m	n/a	p	emphatic	n/a	n/a
11488	1748	MJ>	M@JA>	1	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	p	emphatic	n/a	n/a
11489	1749	LMJVWLJN>	LMIJVUWLIJNI>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
11490	1749	MJVWLJN>	MIJVUWLIJNI>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
11491	1750	MJK>JL	MIJK#A>JEL	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
11492	1751	MJL>	MIJLA>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	s	emphatic	n/a	n/a
11493	1752	MLV>	MILIVI>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
11494	1752	DMLJV>	D^MILIJVI>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	n/a	n/a	n/a	n/a	n/a	n/a
11495	1753	BMJLJVWS	B^MIJLIJVAWS	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a
11496	1753	LMJLJVWS	LMIJLIJVAWS	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
11497	1753	MJLJVWS	MIJLIJVAWS	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
11498	1754	BMWKK>	B^MUWK#AK#A>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	1	m	n/a	s	emphatic	n/a	n/a
11499	1754	BMWKKH	B^MUWK^AK#EH	0	0	0	0	1	m	3	s/n/a	suffix	1	m	n/a	s	emphatic	n/a	n/a
11500	1754	DMWKKN	D^MUWK^AK#@N	0	0	0	0	1	c/n/a	1	p	suffix	2	m	n/a	s	emphatic	n/a	n/a
11501	1754	MWKK>	MUWK#AK#A>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	s	emphatic	n/a	n/a
11502	1755	>MKTJHJ	>@MEK#T^AJH#_J	0	0	0	0	1	m	3	s/n/a	suffix	0	m	2	s	n/a	perfect	aphel
11503	1755	>TMKKW	>ET#M@K^@K#W	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	2	p	n/a	imperative	ethpael
11504	1755	D>TMKK	D^E>T#M@K^@K#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	c	1	s	n/a	imperfect	ethpael
11505	1755	DMK	D^M@K#	0	0	0	0	2	c/n/a	n/a	s/n/a	n/a	2	m	3	s	n/a	perfect	peal
11506	1755	DMKKT	D^M@K^K#ET#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	c	1	s	n/a	perfect	pael
11507	1755	DMMKK	D^@MM@K^EK#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	m	3	s	n/a	active_participle	pael
11508	1755	DNMK	D^N@MEK#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	m	3	s	n/a	imperfect	aphel
11509	1755	WMKK	WM@K^EK#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	m	3	s	n/a	perfect	pael
11510	1755	MMKK	MM@K^EK#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	active_participle	pael
11511	1755	NMKKNJ	NM@K^K#@NJ	0	0	0	0	1	c/n/a	1	s/n/a	suffix	0	m	3	s	n/a	imperfect	pael
11512	1755	NTMKK	NET#M@K^@K#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	imperfect	ethpael
11513	1755	NTMKKWN	NET#M@K^K#UWN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	p	n/a	imperfect	ethpael
11514	1755	MK	M@K#	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	perfect	peal
11515	1755	>TMKK	>ET#M@K^@K#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	c	1	s	n/a	imperfect	ethpael
11516	1755	MKKT	M@K^K#ET#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	c	1	s	n/a	perfect	pael
11517	1755	NMK	N@MEK#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	imperfect	aphel
11518	1755	MKK	M@K^EK#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	perfect	pael
11519	1755	>MKT	>@MEK#T^	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	2	s	n/a	perfect	aphel
11520	1755	NMKK	NM@K^EK#	0	0	0	0	402	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	imperfect	pael
11521	1756	DMKJKJN	D^M@K^IJK#IJN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	m	n/a	p	absolute	n/a	n/a
11522	1756	WLMKJK>	W@LM@K^IJK#E>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	11	m	n/a	p	emphatic	n/a	n/a
11523	1756	WMKJK	WM@K^IJK#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	m	n/a	s	absolute	n/a	n/a
11524	1756	WMKJK>	WM@K^IJK#A>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	f	n/a	s	absolute	n/a	n/a
11525	1756	WMKJKJN	WM@K^IJK#IJN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	m	n/a	p	absolute	n/a	n/a
11526	1756	LMKJK>	LM@K^IJK#E>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	4	m	n/a	p	emphatic	n/a	n/a
11527	1756	MKJK	M@K^IJK#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	s	absolute	n/a	n/a
11528	1756	MKJK>	M@K^IJK#A>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	s	emphatic	n/a	n/a
11529	1756	MKJK>	M@K^IJK#E>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	p	emphatic	n/a	n/a
11530	1756	MKJKJN	M@K^IJK#IJN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	p	absolute	n/a	n/a
11531	1756	MKJKT>	M@K^IJK#T^A>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	f	n/a	s	emphatic	n/a	n/a
11532	1756	MKJK>	M@K^IJK#A>	0	0	0	1	3	c/n/a	n/a	s/n/a	n/a	0	f	n/a	s	absolute	n/a	n/a
11533	1757	BMKJKWT	B^M@K^IJK#UWT#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	1	f	n/a	s	construct	n/a	n/a
11534	1757	BMKJKWT>	B^M@K^IJK#UWT#A>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	1	f	n/a	s	emphatic	n/a	n/a
11535	1757	WBMKJKWT>	W@B#M@K^IJK#UWT#A>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	9	f	n/a	s	emphatic	n/a	n/a
11536	1757	WBMKJKWTH	W@B#M@K^IJK#UWT#EH	0	0	0	0	1	m	3	s/n/a	suffix	9	f	n/a	s	emphatic	n/a	n/a
11537	1757	WMKJKWT	WM@K^IJK#UWT#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	f	n/a	s	construct	n/a	n/a
11538	1757	WMKJKWTKWN	WM@K^IJK#UWT#K#UWN	0	0	0	0	1	m	2	p	suffix	3	f	n/a	s	emphatic	n/a	n/a
11539	1757	LMKJKWTN	LM@K^IJK#UWT#@N	0	0	0	0	1	c/n/a	1	p	suffix	4	f	n/a	s	emphatic	n/a	n/a
11540	1757	MKJKWT	M@K^IJK#UWT#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	f	n/a	s	construct	n/a	n/a
11541	1757	MKJKWT>	M@K^IJK#UWT#A>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	f	n/a	s	emphatic	n/a	n/a
11542	1759	DMKJL	D^MEK^IJL	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	n/a	n/a	n/a	n/a	n/a	n/a
11543	1759	WMKJL	WMEK^IJL	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	n/a	n/a	n/a	n/a	n/a	n/a
11544	1759	MKJL	MEK^IJL	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
11545	1760	DMKS>	D^MAK#SE>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	m	n/a	p	emphatic	n/a	n/a
11546	1760	MKS>	MAK#SA>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	s	emphatic	n/a	n/a
11547	1760	MKS>	MAK#SE>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	p	emphatic	n/a	n/a
11548	1761	DMKS>	D^M@K#SA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	m	n/a	s	emphatic	n/a	n/a
11549	1761	MKS>	M@K#SA>	0	0	0	1	2	c/n/a	n/a	s/n/a	n/a	0	m	n/a	s	emphatic	n/a	n/a
11550	1763	DMKJR>	D^@MK#IJRA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	f	3	s	n/a	passive_participle	peal
11551	1763	MKJR>	MK#IJRA>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	f	3	s	n/a	passive_participle	peal
11552	1762	MKJRTH	MK#IJRT^EH	0	0	0	0	1	m	3	s/n/a	suffix	0	f	n/a	s	emphatic	n/a	n/a
11553	1762	MKJRT>	MK#IJRT^A>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	f	n/a	s	emphatic	n/a	n/a
11554	1763	MKRTKWN	MK#@RT^K#UWN	0	0	0	0	1	m	2	p	suffix	0	c	1	s	n/a	perfect	peal
11555	1763	MKR	MK#@R	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	perfect	peal
11556	1778	MLJX>	M@LIJXA>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	s	emphatic	n/a	n/a
11557	1764	BMWLJ>	B^MUWLAJA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	1	m	n/a	s	emphatic	n/a	n/a
11558	1764	DMWLJHWN	D^MUWLAJHUWN	0	0	0	0	1	m	3	p	suffix	2	m	n/a	s	emphatic	n/a	n/a
11559	1764	LMWLJ>	LMUWLAJA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	4	m	n/a	s	emphatic	n/a	n/a
11560	1764	MWLJ>	MUWLAJA>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	s	emphatic	n/a	n/a
11561	1764	MWLJH	MUWLAJEH	0	0	0	0	1	m	3	s/n/a	suffix	0	m	n/a	s	emphatic	n/a	n/a
11562	1765	>CTMLJT	>ECT^@MLJ@T#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	f	3	s	n/a	perfect	eshtaphal
11563	1765	>TMLW	>ET#ML@W	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	2	p	n/a	imperative	ethpeal
11564	1765	>TMLJ	>ET#M@LIJ	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	perfect	ethpael
11565	1765	>TMLJ	>ET#MLIJ	0	0	0	0	3	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	perfect	ethpeal
